match_id,date,matchday,season,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,elo_diff,home_position,away_position,home_aproveitamento,away_aproveitamento,home_table_gd,away_table_gd,position_diff,home_form_pts,home_avg_gf,home_avg_ga,home_goal_diff,home_win_rate,home_draw_rate,home_home_form,away_form_pts,away_avg_gf,away_avg_ga,away_goal_diff,away_win_rate,away_draw_rate,away_away_form,home_form_pts_10,home_avg_gf_10,home_avg_ga_10,home_win_rate_10,away_form_pts_10,away_avg_gf_10,away_avg_ga_10,away_win_rate_10,h2h_home_wins,h2h_away_wins,h2h_draws,home_market_value_log,home_market_value_norm,home_squad_size,away_market_value_log,away_market_value_norm,away_squad_size,market_value_diff,odd_h,odd_d,odd_a,prob_h_mkt,prob_d_mkt,prob_a_mkt,odds_draw_factor,odds_home_away_ratio,market_entropy
50254,2005-08-13,20,2005,Coritiba FBC,São Caetano,2.0,2.0,D,1520.687629629462,1591.655994818313,-70.96836518885107,11,6,0.4912280701754385,0.543859649122807,1.0,3.0,-5,1.6,1.0,0.8,0.1999999999999999,0.4,0.4,2.0,1.4,1.6,1.4,0.2000000000000001,0.4,0.2,1.5,1.5,1.3,1.3,0.4,1.7,1.4,1.1,0.5,2,2,0,3.4388,0.1348,96,3.0,0.3,25,0.4388000000000001,,,,,,,,,
50331,2005-08-13,20,2005,SE Palmeiras,SC Internacional,3.0,2.0,H,1566.6801173014478,1522.9415642640158,43.738553037431984,10,6,0.4912280701754385,0.543859649122807,5.0,4.0,-4,1.8,1.6,1.2,0.4000000000000001,0.4,0.6,2.0,0.6,0.2,0.8,-0.6000000000000001,0.0,0.6,1.0,1.8,1.9,1.3,0.5,1.5,1.6,1.3,0.4,1,1,0,5.3702,0.9562,93,4.302,0.3257,156,1.0682,,,,,,,,,
50354,2005-08-14,20,2005,Ponte Preta,SC Corinthians Paulista,3.0,5.0,A,1520.9315551239338,1601.363421007495,-80.43186588356116,8,1,0.5555555555555556,0.6481481481481481,4.0,6.0,-7,0.8,0.6,1.4,-0.7999999999999999,0.2,0.2,0.5,2.0,2.0,1.4,0.6000000000000001,0.6,0.2,2.0,1.3,1.3,1.6,0.4,1.9,2.0,1.5,0.6,1,2,1,3.0,0.3,25,4.7783,0.527,102,-1.7782999999999998,,,,,,,,,
50295,2005-08-14,20,2005,CR Vasco da Gama,CA Mineiro,2.0,1.0,H,1450.2403073117491,1394.5437970868325,55.696510224916665,19,22,0.3137254901960784,0.2280701754385964,-13.0,-7.0,3,1.2,2.2,3.0,-0.7999999999999998,0.4,0.0,1.5,0.4,0.8,1.6,-0.8,0.0,0.4,0.0,1.0,2.0,2.7,0.3,0.8,1.4,1.6,0.2,1,1,2,4.6082,0.4439,84,4.4802,0.39,105,0.1280000000000001,,,,,,,,,
50314,2005-08-14,20,2005,Botafogo FR,Santos FC,3.0,3.0,D,1512.0093265120795,1583.0115230208255,-71.00219650874578,11,9,0.5490196078431373,0.5370370370370371,2.0,8.0,-2,1.4,0.8,1.0,-0.1999999999999999,0.4,0.2,1.3333333333333333,1.0,1.0,1.2,-0.1999999999999999,0.2,0.4,1.3333333333333333,1.3,1.3,1.4,0.4,1.5,1.6,1.4,0.4,1,1,0,4.7488,0.5116,93,4.5364,0.4128,102,0.2123999999999997,,,,,,,,,
50217,2005-08-14,20,2005,Goiás EC,CR Flamengo,2.0,0.0,H,1578.3883889703477,1459.430865651973,118.9575233183748,4,17,0.5789473684210527,0.3508771929824561,6.0,-6.0,13,2.0,1.2,0.6,0.6,0.6,0.2,3.0,1.6,1.0,0.6,0.4,0.4,0.4,1.5,1.9,1.7,1.4,0.6,1.1,1.2,1.5,0.3,0,1,3,3.0,0.3,25,5.4148,1.0,174,-2.4148,,,,,,,,,
50007,2005-08-14,20,2005,Cruzeiro EC,Paraná Clube,0.0,1.0,A,1539.2209296743556,1563.283340084153,-24.062410409797398,12,4,0.5294117647058824,0.5789473684210527,7.0,11.0,-8,1.8,3.0,2.4,0.6000000000000001,0.6,0.0,3.0,2.2,2.0,1.0,1.0,0.6,0.4,2.333333333333333,1.6,2.2,1.8,0.4,2.1,1.9,0.9,0.6,1,2,0,5.061,0.7007,102,3.0,0.3,25,2.061,,,,,,,,,
50338,2005-08-14,20,2005,São Paulo FC,Fortaleza EC,3.0,2.0,H,1494.5443739625844,1490.338209944524,4.206164018060463,19,13,0.3333333333333333,0.4736842105263157,-3.0,-3.0,-6,0.4,1.0,1.8,-0.8,0.0,0.4,0.5,1.8,1.8,1.6,0.1999999999999999,0.6,0.0,0.0,0.6,1.2,1.8,0.1,1.8,1.7,1.7,0.6,2,0,0,4.3926,0.357,117,3.0,0.3,25,1.3925999999999998,,,,,,,,,
50304,2005-08-14,20,2005,Figueirense FC,Brasiliense FC,2.0,2.0,D,1437.8319297338337,1495.2253085704651,-57.39337883663143,21,16,0.2941176470588235,0.3859649122807017,-11.0,-6.0,-5,1.0,1.4,2.2,-0.8000000000000003,0.2,0.4,1.25,0.8,0.6,0.8,-0.2,0.0,0.8,1.0,1.0,1.2,1.9,0.2,1.2,1.3,1.2,0.2,0,0,0,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50053,2005-08-20,21,2005,São Caetano,Cruzeiro EC,0.0,1.0,A,1588.4324886283437,1524.3272763048476,64.10521232349606,5,12,0.5333333333333333,0.5,3.0,6.0,7,1.6,2.0,1.6,0.3999999999999999,0.4,0.4,2.0,1.2,2.4,2.2,0.1999999999999997,0.4,0.0,1.0,1.8,1.5,1.1,0.5,1.5,2.2,1.9,0.4,2,0,1,3.0,0.3,25,5.061,0.7007,102,-2.061,,,,,,,,,
50276,2005-08-20,21,2005,CA Mineiro,Juventude,2.0,1.0,H,1381.086968194951,1530.562244431909,-149.47527623695805,22,14,0.2166666666666666,0.4814814814814814,-8.0,0.0,-8,0.2,1.0,2.0,-1.0,0.0,0.2,0.5,0.8,0.8,1.4,-0.5999999999999999,0.2,0.2,0.3333333333333333,0.5,1.2,1.7,0.1,1.1,1.3,1.9,0.3,1,0,2,4.4802,0.39,105,3.0,0.3,25,1.4802,,,,,,,,,
50401,2005-08-20,21,2005,CA Paranaense,São Paulo FC,4.0,2.0,H,1516.042154190341,1510.3506824138185,5.691471776522803,16,17,0.3666666666666666,0.3684210526315789,-3.0,-2.0,1,1.4,2.0,2.0,0.0,0.4,0.2,3.0,0.8,1.6,2.2,-0.6000000000000001,0.2,0.2,0.0,1.9,2.4,1.8,0.6,0.9,1.4,1.7,0.2,1,2,0,3.7192,0.1798,90,4.3926,0.357,117,-0.6734,,,,,,,,,
50389,2005-08-21,21,2005,Santos FC,Figueirense FC,4.0,3.0,H,1579.786522108844,1440.4512105768083,139.3353115320358,8,21,0.5263157894736842,0.2962962962962963,8.0,-11.0,13,1.2,1.2,1.2,0.0,0.2,0.6,0.5,1.2,1.6,1.8,-0.1999999999999999,0.2,0.6,0.0,1.3,1.6,1.6,0.3,1.0,1.1,1.8,0.2,2,2,0,4.5364,0.4128,102,3.0,0.3,25,1.5364000000000004,,,,,,,,,
50131,2005-08-21,21,2005,SC Corinthians Paulista,Goiás EC,1.0,1.0,D,1613.7241781882233,1589.1146771950537,24.609500993169604,1,3,0.6666666666666666,0.6,8.0,8.0,2,2.0,2.4,1.6,0.7999999999999998,0.6,0.2,2.0,2.4,1.4,0.4,1.0,0.8,0.0,1.5,2.2,2.5,1.7,0.7,1.9,1.7,1.3,0.6,1,0,2,4.7783,0.527,102,3.0,0.3,25,1.7782999999999998,,,,,,,,,
50204,2005-08-21,21,2005,CR Flamengo,Paysandu SC,2.0,1.0,H,1448.7045774272665,1430.2305083343472,18.474069092919308,18,22,0.3333333333333333,0.2807017543859649,-8.0,-14.0,4,1.4,1.0,1.0,0.0,0.4,0.2,2.0,0.8,1.4,2.2,-0.8000000000000003,0.2,0.2,0.5,1.1,1.1,1.4,0.3,0.5,1.2,2.1,0.1,2,0,2,5.4148,1.0,174,3.0,0.3,25,2.4148,,,,,,,,,
50244,2005-08-21,21,2005,Fluminense FC,SE Palmeiras,2.0,2.0,D,1560.48581383221,1580.6764561451646,-20.19064231295465,4,7,0.5964912280701754,0.5166666666666667,9.0,6.0,3,2.2,1.8,1.0,0.8,0.6,0.4,2.333333333333333,2.2,2.2,1.6,0.6000000000000001,0.6,0.4,2.0,1.4,1.4,1.3,0.4,1.8,1.8,1.4,0.5,0,1,0,4.7094,0.4916,105,5.3702,0.9562,93,-0.6608,,,,,,,,,
50002,2005-08-21,21,2005,Paraná Clube,CR Vasco da Gama,0.0,0.0,D,1578.176993453661,1463.6971362036306,114.47985725003036,3,19,0.6,0.3518518518518518,12.0,-12.0,16,2.2,1.8,1.0,0.8,0.6,0.4,2.0,1.8,2.2,2.6,-0.3999999999999999,0.6,0.0,1.0,2.1,1.9,0.9,0.6,1.2,1.9,2.5,0.4,2,0,1,3.0,0.3,25,4.6082,0.4439,84,-1.6082,,,,,,,,,
50324,2005-08-21,21,2005,Fortaleza EC,Botafogo FR,3.0,1.0,H,1474.53190149329,1515.2343274240611,-40.70242593077114,13,11,0.45,0.5370370370370371,-4.0,2.0,-2,1.2,1.8,2.2,-0.4000000000000001,0.4,0.0,3.0,1.4,1.2,1.4,-0.1999999999999999,0.4,0.2,1.5,1.5,1.7,1.9,0.5,1.4,1.6,1.6,0.4,0,0,0,3.0,0.3,25,4.7488,0.5116,93,-1.7488,,,,,,,,,
50405,2005-08-21,21,2005,Brasiliense FC,Ponte Preta,4.0,0.0,H,1492.6060277274903,1508.5707979432054,-15.964770215714909,16,10,0.3833333333333333,0.5263157894736842,-6.0,2.0,-6,0.8,1.0,1.2,-0.1999999999999999,0.0,0.8,0.5,0.2,1.0,2.4,-1.4,0.0,0.2,0.0,1.0,1.3,1.3,0.1,1.0,1.3,2.0,0.3,0,0,0,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50260,2005-08-25,22,2005,Paysandu SC,Santos FC,2.0,3.0,A,1415.0804697667602,1589.6931165792885,-174.61264681252828,22,5,0.2666666666666666,0.55,-15.0,9.0,-17,0.8,1.0,1.8,-0.8,0.2,0.2,1.5,1.8,2.0,1.6,0.3999999999999999,0.4,0.6,1.6666666666666667,0.5,1.2,2.0,0.1,1.5,2.0,1.9,0.4,1,3,0,3.0,0.3,25,4.5364,0.4128,102,-1.5364000000000004,,,,,,,,,
50126,2005-08-25,22,2005,São Paulo FC,Fluminense FC,1.0,1.0,D,1494.6127609327657,1561.4145819747232,-66.80182104195751,18,5,0.35,0.5833333333333334,-4.0,9.0,-13,0.8,1.8,2.6,-0.8,0.2,0.2,1.3333333333333333,2.2,2.0,1.2,0.8,0.6,0.4,2.0,0.6,1.4,2.1,0.1,1.5,1.6,1.4,0.4,2,2,0,4.3926,0.357,117,4.7094,0.4916,105,-0.3167999999999997,,,,,,,,,
50008,2005-08-25,22,2005,Cruzeiro EC,CR Flamengo,0.0,0.0,D,1543.246379575572,1463.8546159948537,79.39176358071859,9,17,0.5263157894736842,0.365079365079365,7.0,-7.0,8,1.8,2.0,1.4,0.6000000000000001,0.6,0.0,1.5,1.4,1.0,1.2,-0.1999999999999999,0.4,0.2,0.0,1.7,2.0,1.6,0.5,1.4,1.3,1.3,0.4,2,1,1,5.061,0.7007,102,5.4148,1.0,174,-0.3537999999999996,,,,,,,,,
50108,2005-08-25,22,2005,Juventude,SC Corinthians Paulista,1.0,0.0,H,1508.0741028343923,1612.5927603170824,-104.51865748268985,14,1,0.4561403508771929,0.65,-1.0,8.0,-13,0.8,1.0,1.4,-0.3999999999999999,0.2,0.2,1.5,1.6,1.8,1.2,0.6000000000000001,0.4,0.4,2.0,1.1,1.3,1.8,0.3,2.3,2.5,1.6,0.7,3,1,1,3.0,0.3,25,4.7783,0.527,102,-1.7782999999999998,,,,,,,,,
50102,2005-08-25,22,2005,Goiás EC,Paraná Clube,1.0,1.0,D,1590.2460950661946,1573.0878574851454,17.158237581049207,3,2,0.5873015873015873,0.5873015873015873,8.0,12.0,-1,2.0,1.0,0.4,0.6,0.6,0.2,3.0,1.8,1.0,0.4,0.6,0.4,0.6,2.0,2.0,1.5,1.0,0.6,1.9,1.6,0.9,0.5,3,1,0,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50229,2005-08-25,22,2005,SE Palmeiras,São Caetano,2.0,1.0,H,1579.747688002651,1569.5133853576192,10.23430264503213,6,7,0.5079365079365079,0.5079365079365079,6.0,2.0,1,2.2,2.4,1.8,0.5999999999999999,0.6,0.4,3.0,1.6,1.6,1.2,0.4000000000000001,0.4,0.4,2.0,1.9,1.9,1.3,0.5,1.5,1.3,1.1,0.4,1,0,2,5.3702,0.9562,93,3.0,0.3,25,2.3702,,,,,,,,,
50170,2005-08-25,22,2005,CR Vasco da Gama,Brasiliense FC,1.0,0.0,H,1468.7862721721465,1509.340715557784,-40.5544433856378,19,15,0.3508771929824561,0.4126984126984127,-12.0,-2.0,-4,2.0,1.8,1.2,0.6000000000000001,0.6,0.2,3.0,1.2,1.6,1.0,0.6000000000000001,0.2,0.6,1.0,1.3,1.8,2.3,0.4,1.3,1.6,1.1,0.2,0,0,1,4.6082,0.4439,84,3.0,0.3,25,1.6082,,,,,,,,,
50041,2005-08-25,22,2005,Ponte Preta,CA Paranaense,0.0,2.0,A,1491.836110112912,1531.7800756713937,-39.94396555848175,10,16,0.5,0.3968253968253968,-2.0,-1.0,6,0.0,0.8,3.0,-2.2,0.0,0.0,0.0,1.8,2.6,2.2,0.3999999999999999,0.6,0.0,0.0,1.0,1.2,2.2,0.3,1.9,2.7,2.0,0.6,1,2,1,3.0,0.3,25,3.7192,0.1798,90,-0.7191999999999998,,,,,,,,,
50255,2005-08-26,22,2005,Coritiba FBC,Fortaleza EC,2.0,0.0,H,1523.9111358194314,1492.397789240887,31.513346578544315,12,10,0.4833333333333333,0.4761904761904761,1.0,-2.0,-2,1.6,1.4,1.2,0.1999999999999999,0.4,0.4,1.6666666666666667,1.8,2.4,1.8,0.5999999999999999,0.6,0.0,0.0,1.3,1.2,1.4,0.3,1.5,1.8,1.9,0.5,1,0,1,3.4388,0.1348,96,3.0,0.3,25,0.4388000000000001,,,,,,,,,
50006,2005-08-26,22,2005,Botafogo FR,SC Internacional,0.0,1.0,A,1497.368439676464,1508.945225420299,-11.57678574383499,14,10,0.5087719298245614,0.5166666666666667,0.0,3.0,-4,0.8,1.2,2.0,-0.8,0.2,0.2,1.3333333333333333,0.6,0.6,1.0,-0.4,0.0,0.6,0.6666666666666666,1.4,1.6,1.5,0.4,1.2,1.6,1.5,0.3,2,1,0,4.7488,0.5116,93,4.302,0.3257,156,0.4468000000000005,,,,,,,,,
50072,2005-08-26,22,2005,Figueirense FC,CA Mineiro,0.0,1.0,A,1430.544616106364,1403.5751097924674,26.969506313896545,21,20,0.2807017543859649,0.2539682539682539,-12.0,-7.0,-1,1.0,2.2,2.6,-0.3999999999999999,0.2,0.4,1.6666666666666667,0.8,1.2,1.6,-0.4000000000000001,0.2,0.2,0.0,0.7,1.3,2.2,0.1,0.8,1.3,1.6,0.2,0,3,1,3.0,0.3,25,4.4802,0.39,105,-1.4802,,,,,,,,,
50278,2005-08-27,23,2005,CA Paranaense,Juventude,2.0,2.0,D,1545.948650015813,1528.747238296074,17.20141171973887,15,13,0.4242424242424242,0.4833333333333333,1.0,0.0,-2,1.8,2.8,2.2,0.5999999999999996,0.6,0.0,3.0,0.8,0.8,1.2,-0.3999999999999999,0.2,0.2,0.3333333333333333,1.9,2.6,1.8,0.6,1.3,1.4,1.8,0.4,2,2,1,3.7192,0.1798,90,3.0,0.3,25,0.7191999999999998,,,,,,,,,
50372,2005-08-27,23,2005,Brasiliense FC,SE Palmeiras,3.0,2.0,H,1491.4815503114833,1595.2765172183845,-103.7949669069012,16,6,0.3939393939393939,0.5303030303030303,-3.0,7.0,-10,1.2,1.4,0.8,0.5999999999999999,0.2,0.6,2.0,2.6,2.2,1.4,0.8000000000000003,0.8,0.2,2.0,1.0,1.3,1.1,0.1,2.2,2.0,1.2,0.6,0,1,0,3.0,0.3,25,5.3702,0.9562,93,-2.3702,,,,,,,,,
50054,2005-08-27,23,2005,São Caetano,Goiás EC,0.0,1.0,A,1553.984556141886,1589.456570781343,-35.47201463945703,9,3,0.4848484848484848,0.5757575757575758,1.0,8.0,-6,1.4,1.6,1.4,0.2000000000000001,0.4,0.2,1.5,2.2,1.2,0.4,0.7999999999999999,0.6,0.4,2.0,1.2,1.3,1.3,0.3,2.1,1.5,0.8,0.6,1,2,1,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50380,2005-08-28,23,2005,Fortaleza EC,CR Vasco da Gama,4.0,2.0,H,1477.8450657521382,1486.645437418447,-8.80037166630882,13,18,0.4545454545454545,0.3833333333333333,-4.0,-11.0,5,1.2,1.4,1.8,-0.4000000000000001,0.4,0.0,3.0,2.0,1.4,0.8,0.5999999999999999,0.6,0.2,1.3333333333333333,1.2,1.6,2.0,0.4,1.6,1.7,1.9,0.5,0,1,2,3.0,0.3,25,4.6082,0.4439,84,-1.6082,,,,,,,,,
50404,2005-08-28,23,2005,SC Internacional,Cruzeiro EC,4.0,1.0,H,1524.4122919529284,1539.652588035622,-15.240296082693476,7,11,0.5396825396825397,0.5166666666666667,4.0,7.0,4,1.0,0.6,0.8,-0.2,0.2,0.4,0.5,1.4,1.4,1.4,0.0,0.4,0.2,2.0,1.2,1.3,1.3,0.3,1.7,2.0,1.6,0.5,1,3,0,4.302,0.3257,156,5.061,0.7007,102,-0.7590000000000003,,,,,,,,,
50003,2005-08-28,23,2005,Paraná Clube,São Paulo FC,0.0,4.0,A,1573.8773817699969,1497.6517419223023,76.22563984769454,3,19,0.5757575757575758,0.3492063492063492,12.0,-4.0,16,1.4,0.8,0.6,0.2,0.2,0.8,1.0,0.8,1.4,2.2,-0.8000000000000003,0.2,0.2,0.0,2.0,1.5,0.7,0.5,0.7,1.4,2.0,0.1,1,2,2,3.0,0.3,25,4.3926,0.357,117,-1.3925999999999998,,,,,,,,,
50237,2005-08-28,23,2005,Santos FC,Coritiba FBC,2.0,0.0,H,1598.266871504311,1538.4638593081802,59.8030121961308,5,9,0.5714285714285714,0.5079365079365079,10.0,3.0,4,1.8,2.4,2.0,0.3999999999999999,0.4,0.6,2.0,2.0,1.6,1.0,0.6000000000000001,0.6,0.2,1.5,1.5,1.9,1.8,0.4,1.6,1.4,1.3,0.4,3,0,0,4.5364,0.4128,102,3.4388,0.1348,96,1.0976000000000004,,,,,,,,,
50205,2005-08-28,23,2005,CR Flamengo,Figueirense FC,2.0,2.0,D,1467.4484075348037,1413.305113009446,54.14329452535753,18,21,0.3636363636363636,0.2666666666666666,-7.0,-13.0,3,1.0,0.8,1.2,-0.3999999999999999,0.2,0.4,2.0,0.8,2.0,2.6,-0.6000000000000001,0.2,0.2,0.0,1.2,1.2,1.3,0.3,0.6,1.3,2.3,0.1,1,3,1,5.4148,1.0,174,3.0,0.3,25,2.4148,,,,,,,,,
50412,2005-08-28,23,2005,Fluminense FC,Paysandu SC,5.0,2.0,H,1558.3756009851866,1406.5067148417377,151.8688861434489,6,22,0.5714285714285714,0.2539682539682539,9.0,-16.0,16,2.2,2.0,1.2,0.8,0.6,0.4,2.333333333333333,0.6,1.0,2.0,-1.0,0.2,0.0,0.0,1.3,1.5,1.4,0.3,0.5,1.3,2.1,0.1,1,0,4,4.7094,0.4916,105,3.0,0.3,25,1.7093999999999996,,,,,,,,,
50149,2005-08-28,23,2005,CA Mineiro,Ponte Preta,1.0,0.0,H,1420.8146128893852,1477.6675357684926,-56.85292287910738,20,13,0.2878787878787879,0.4761904761904761,-6.0,-4.0,-7,1.2,1.0,1.2,-0.1999999999999999,0.4,0.0,1.5,0.0,0.8,3.2,-2.4000000000000004,0.0,0.0,0.0,1.1,1.2,1.3,0.3,0.7,1.0,2.3,0.2,1,2,2,4.4802,0.39,105,3.0,0.3,25,1.4802,,,,,,,,,
50344,2005-08-28,23,2005,SC Corinthians Paulista,Botafogo FR,3.0,3.0,D,1591.9196248554008,1481.9013731438347,110.01825171156612,4,15,0.6190476190476191,0.4833333333333333,7.0,-1.0,11,1.0,1.2,1.4,-0.1999999999999999,0.2,0.4,0.5,0.8,1.2,1.8,-0.6000000000000001,0.2,0.2,0.0,2.0,2.2,1.6,0.6,1.4,1.5,1.4,0.4,0,1,1,4.7783,0.527,102,4.7488,0.5116,93,0.0294999999999996,,,,,,,,,
50409,2005-09-07,24,2005,Fortaleza EC,São Caetano,5.0,2.0,H,1494.250251194597,1539.6124504680247,-45.36219927342768,8,10,0.4782608695652174,0.463768115942029,-2.0,0.0,2,1.2,1.8,2.0,-0.1999999999999999,0.4,0.0,3.0,0.8,1.2,1.6,-0.4000000000000001,0.2,0.2,0.5,1.5,1.9,1.8,0.5,1.1,1.2,1.3,0.3,0,2,1,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50375,2005-09-07,24,2005,Figueirense FC,Goiás EC,3.0,0.0,H,1415.778513905623,1603.8286764552045,-188.0501625495815,21,1,0.2698412698412698,0.5942028985507246,-13.0,9.0,-20,1.0,2.0,2.0,0.0,0.2,0.4,1.3333333333333333,2.2,1.2,0.4,0.7999999999999999,0.6,0.4,2.0,0.7,1.5,2.2,0.1,2.1,1.3,0.6,0.6,1,2,1,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50192,2005-09-07,24,2005,Botafogo FR,CR Vasco da Gama,2.0,2.0,D,1486.805084078224,1470.2402519759885,16.56483210223564,13,19,0.4761904761904761,0.365079365079365,-1.0,-13.0,6,1.0,1.8,2.0,-0.1999999999999999,0.2,0.4,1.3333333333333333,2.0,1.4,1.0,0.3999999999999999,0.6,0.2,1.3333333333333333,1.2,1.5,1.7,0.3,1.6,1.9,2.2,0.5,0,1,1,4.7488,0.5116,93,4.6082,0.4439,84,0.1406,,,,,,,,,
50222,2005-09-07,24,2005,Juventude,Paraná Clube,2.0,0.0,H,1529.5387459700344,1554.4223197748145,-24.8835738047801,13,5,0.4761904761904761,0.5507246376811594,0.0,8.0,-8,0.8,1.0,1.4,-0.3999999999999999,0.2,0.2,1.5,1.2,0.6,1.2,-0.6,0.2,0.6,1.6666666666666667,1.1,1.4,1.9,0.3,1.9,1.4,1.0,0.5,3,0,2,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50174,2005-09-07,24,2005,Brasiliense FC,CA Mineiro,1.0,2.0,A,1512.1241830680378,1439.4096656721845,72.71451739585336,16,20,0.4202898550724637,0.3188405797101449,-2.0,-5.0,4,1.6,2.0,1.2,0.8,0.4,0.4,3.0,1.8,1.0,0.8,0.1999999999999999,0.6,0.0,1.0,1.2,1.3,1.0,0.2,1.1,0.9,1.2,0.3,1,0,0,3.0,0.3,25,4.4802,0.39,105,-1.4802,,,,,,,,,
50359,2005-09-08,24,2005,CA Paranaense,Santos FC,3.0,3.0,D,1545.1571423418527,1611.539721008209,-66.38257866635627,15,3,0.4202898550724637,0.5909090909090909,1.0,12.0,-12,1.4,2.2,1.8,0.4000000000000001,0.4,0.2,2.0,2.2,2.6,1.8,0.8,0.6,0.4,2.0,1.7,2.5,1.8,0.5,1.5,1.9,1.7,0.4,1,3,1,3.7192,0.1798,90,4.5364,0.4128,102,-0.8172000000000006,,,,,,,,,
50261,2005-09-08,24,2005,Paysandu SC,Ponte Preta,2.0,2.0,D,1397.0867023000342,1459.0724829856931,-61.985780685659165,22,15,0.2424242424242424,0.4545454545454545,-19.0,-5.0,-7,0.6,1.4,2.6,-1.2000000000000002,0.2,0.0,1.0,0.0,0.8,2.8,-2.0,0.0,0.0,0.0,0.5,1.3,2.3,0.1,0.7,0.8,2.0,0.2,2,2,1,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50199,2005-09-08,24,2005,Cruzeiro EC,Fluminense FC,2.0,6.0,A,1522.9511962667218,1567.79561352689,-44.84441726016826,12,4,0.492063492063492,0.5909090909090909,4.0,12.0,-8,0.8,1.2,2.0,-0.8,0.2,0.2,0.5,2.2,2.4,1.2,1.2,0.6,0.4,2.0,1.4,1.9,1.9,0.4,1.6,2.0,1.5,0.4,0,1,2,5.061,0.7007,102,4.7094,0.4916,105,0.3516000000000003,,,,,,,,,
50113,2005-09-09,24,2005,SE Palmeiras,Coritiba FBC,1.0,1.0,D,1574.63388446183,1525.1910098042822,49.44287465754769,8,10,0.5072463768115942,0.4848484848484848,6.0,1.0,2,2.0,2.2,1.8,0.4000000000000001,0.6,0.2,3.0,2.0,1.6,0.8,0.8,0.6,0.2,1.5,1.9,1.8,1.4,0.5,1.6,1.4,1.2,0.4,1,1,1,5.3702,0.9562,93,3.4388,0.1348,96,1.9314,,,,,,,,,
50090,2005-09-09,24,2005,CR Flamengo,SC Internacional,1.0,1.0,D,1464.9750066386268,1541.1136837218285,-76.13867708320163,19,6,0.3623188405797101,0.5606060606060606,-7.0,7.0,-13,1.2,1.0,1.2,-0.1999999999999999,0.2,0.6,1.6666666666666667,1.6,1.4,0.8,0.5999999999999999,0.4,0.4,1.3333333333333333,1.3,1.1,1.1,0.3,1.2,1.2,1.2,0.3,1,2,1,5.4148,1.0,174,4.302,0.3257,156,1.1128,,,,,,,,,
50161,2005-09-10,25,2005,São Caetano,Paysandu SC,1.0,2.0,A,1521.5352338098417,1399.911346989159,121.62388682068264,11,22,0.4444444444444444,0.2463768115942029,-3.0,-19.0,11,0.2,1.0,2.2,-1.2000000000000002,0.0,0.2,0.0,0.8,1.8,2.6,-0.8,0.2,0.2,0.0,0.8,1.3,1.8,0.2,0.6,1.4,2.3,0.1,2,2,1,3.0,0.3,25,3.0,0.3,25,0.0,,,,,,,,,
50103,2005-09-10,25,2005,Goiás EC,Cruzeiro EC,1.0,0.0,H,1579.9257163662571,1509.0049655611767,70.92075080508062,2,12,0.5694444444444444,0.4696969696969697,6.0,0.0,10,1.6,1.0,1.0,0.0,0.4,0.4,2.0,0.8,0.8,2.2,-1.4,0.2,0.2,1.5,1.8,1.1,0.8,0.5,1.3,1.9,2.3,0.4,2,2,1,3.0,0.3,25,5.061,0.7007,102,-2.061,,,,,,,,,
50251,2005-09-11,25,2005,SC Corinthians Paulista,CA Paranaense,2.0,0.0,H,1587.0159139210116,1548.177508758433,38.83840516257851,4,15,0.6060606060606061,0.4166666666666667,7.0,1.0,11,1.2,1.8,1.6,0.1999999999999999,0.2,0.6,1.0,1.6,2.4,1.8,0.5999999999999999,0.4,0.4,1.5,1.8,2.2,1.7,0.5,1.8,2.8,1.9,0.5,1,3,0,4.7783,0.527,102,3.7192,0.1798,90,1.0591,,,,,,,,,
50022,2005-09-11,25,2005,Santos FC,CR Flamengo,0.0,0.0,D,1608.5193545916286,1468.426250389968,140.0931042016607,4,17,0.5797101449275363,0.3611111111111111,12.0,-7.0,13,2.2,3.0,2.2,0.7999999999999998,0.6,0.4,3.0,1.2,1.0,1.2,-0.1999999999999999,0.2,0.6,0.5,1.6,2.0,1.7,0.4,1.4,1.0,0.9,0.3,3,1,1,4.5364,0.4128,102,5.4148,1.0,174,-0.8783999999999992,,,,,,,,,
50076,2005-09-11,25,2005,Paraná Clube,SE Palmeiras,1.0,3.0,A,1537.2783442002078,1572.3722029046708,-35.093858704462946,6,7,0.5277777777777778,0.5,6.0,6.0,1,1.0,0.4,1.4,-1.0,0.2,0.4,0.5,1.6,2.0,1.8,0.1999999999999999,0.4,0.4,0.5,1.6,1.2,1.2,0.4,1.7,1.8,1.5,0.4,1,1,1,3.0,0.3,25,5.3702,0.9562,93,-2.3702,,,,,,,,,
